location_ID,plot_ID,x.m,y.m,burn_severity,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes,S.mm_hr0.5,kfs.mm_hr,hf.m,a1,a2,c1,c2,bulk_density.gcm3,soil_texture_class,sand.percent,silt.percent,clay.percent,total_organic_carbon.percent,total_nitrogen.percent,notes_soil
1_9_3,1,9,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_4,1,9,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.4,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_5,1,9,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_6,1,9,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_7,1,9,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_8,1,9,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.4,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_9,1,9,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_9_10,1,9,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_0,1,10,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,2.2,F,,,B,no live,,too rocky for soil moisture,92.57072786778427,247.94930373459553,0.05008819404039669,1.0704469723902212,3.8879818939846293,0.1651534256300479,0.02677840009850565,1.054333333,Sandy Loam,70,28,2,2.3,0.19,NA
1_10_1,1,10,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_2,1,10,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.9,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_3,1,10,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.3,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_4,1,10,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.2,L,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_5,1,10,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.9,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_6,1,10,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.4,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_7,1,10,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_8,1,10,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,SD,,,SD,no live,,woody dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_9,1,10,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1_10_10,1,10,10,high,3,3,3,120,140,140,150,300,300,20,20,20,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,15.191968502001954,92.68146759233659,0.003608993581768128,1.0704469723902212,3.8879818939846293,0.027103661146025988,0.010009551886303553,1.4126666669999994,Loamy Sand,74,24,2,3.3,0.18,NA
2_0_0,2,0,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,112.67787755705443,215.42747883425832,0.08541361951975814,1.0704469723902212,3.8879818939846293,0.20102615481050834,0.023266059365954255,1.062580645,Sandy Loam,72,24,4,2.6,0.13,NA
2_0_1,2,0,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,146.96921550559478,293.3858431258021,0.10670002162596584,1.0704469723902212,3.8879818939846293,0.2622045862875498,0.031685523500681476,NA,NA,NA,NA,NA,NA,NA,NA
2_0_2,2,0,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,1.8,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_0_3,2,0,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,85.1036548476101,362.87069096712344,0.02892647016249136,1.0704469723902212,3.8879818939846293,0.15183158278494432,0.03918985212049633,NA,NA,NA,NA,NA,NA,NA,NA
2_0_4,2,0,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_0_5,2,0,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,103.6860579547306,163.3876715692792,0.09536134156972237,1.0704469723902212,3.8879818939846293,0.18498404469453061,0.017645786354490687,NA,NA,NA,NA,NA,NA,NA,NA
2_0_6,2,0,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_0_7,2,0,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_0_8,2,0,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,NA,F,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_0_9,2,0,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,0.7,L,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_0_10,2,0,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,86.06301569660748,171.1300606798721,0.06272746326804127,1.0704469723902212,3.8879818939846293,0.15354315764534257,0.01848196048443983,1.354193548,Loamy Sand,76,20,4,2,0.11,NA
2_1_0,2,1,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,65.78111167622399,224.79896133367748,0.02789709788182305,1.0704469723902212,3.8879818939846293,0.11735865305712831,0.024278174762552472,NA,NA,NA,NA,NA,NA,NA,NA
2_1_1,2,1,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,112.61905598612753,122.52124262079109,0.1500248777913127,1.0704469723902212,3.8879818939846293,0.20092121252299175,0.013232232581614828,NA,NA,NA,NA,NA,NA,NA,NA
2_1_2,2,1,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,1.2,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_3,2,1,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,0.7,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_4,2,1,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,L,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_5,2,1,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,NA,,,,L,no live,,litter is loose packed sticks/too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_6,2,1,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.2,F,,,F,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_7,2,1,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,NA,,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_8,2,1,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_9,2,1,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_1_10,2,1,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_0,2,2,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_1,2,2,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_2,2,2,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.7,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_3,2,2,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_4,2,2,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_5,2,2,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,1.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_6,2,2,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_7,2,2,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_8,2,2,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,F,,,B,no live,,NA,88.28885271213814,116.55703874365926,0.09692239801297757,1.0704469723902212,3.8879818939846293,0.15751422513585744,0.012588101562550339,NA,NA,NA,NA,NA,NA,NA,NA
2_2_9,2,2,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_2_10,2,2,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_0,2,3,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,100.59730696768108,120.7622293420282,0.12144859550544236,1.0704469723902212,3.8879818939846293,0.1794734711236065,0.013042260032195142,NA,NA,NA,NA,NA,NA,NA,NA
2_3_1,2,3,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_2,2,3,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,L,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_3,2,3,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,109.87808137369305,171.39207139231533,0.10208979142778364,1.0704469723902212,3.8879818939846293,0.19603109923086018,0.018510257509606744,NA,NA,NA,NA,NA,NA,NA,NA
2_3_4,2,3,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,NA,,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_5,2,3,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_6,2,3,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_7,2,3,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_8,2,3,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,1.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_9,2,3,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_3_10,2,3,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.7,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_0,2,4,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.7,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_1,2,4,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_2,2,4,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_3,2,4,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_4,2,4,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,0.6,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_5,2,4,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,L,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_6,2,4,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_7,2,4,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_8,2,4,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.3,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_9,2,4,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.4,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_4_10,2,4,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,NA,F,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_0,2,5,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,117.89308744428084,213.12431703944588,0.09451366131004685,1.0704469723902212,3.8879818939846293,0.21033049753411004,0.023017319050477932,NA,NA,NA,NA,NA,NA,NA,NA
2_5_1,2,5,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_2,2,5,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_3,2,5,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_4,2,5,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,F,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_5,2,5,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,NA,F,,,L,no live,,too rocky for soil moisture,95.90220674149869,81.79031233733257,0.16296946644711774,1.0704469723902212,3.8879818939846293,0.17109704475329723,0.008833312596413798,NA,NA,NA,NA,NA,NA,NA,NA
2_5_6,2,5,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.2,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_7,2,5,7,high,180,3,3,300,300,300,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_8,2,5,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,L,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_9,2,5,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.9,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_5_10,2,5,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_0,2,6,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_1,2,6,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_2,2,6,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_3,2,6,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.3,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_4,2,6,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_5,2,6,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,0.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_6,2,6,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.7,0.7,F,L,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_7,2,6,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_8,2,6,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,0.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_9,2,6,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_6_10,2,6,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,1,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_0,2,7,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,3.3,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_1,2,7,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,1.4,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_2,2,7,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_3,2,7,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_4,2,7,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.4,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_5,2,7,5,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,0.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_6,2,7,6,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_7,2,7,7,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_8,2,7,8,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,2.8,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_9,2,7,9,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_7_10,2,7,10,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_8_0,2,8,0,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.7,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_8_1,2,8,1,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_8_2,2,8,2,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,no live,,too rocky for soil moisture,83.24920179729509,299.33131385395404,0.03355512906445095,1.0704469723902212,3.8879818939846293,0.14852309336302844,0.032327631349077894,NA,NA,NA,NA,NA,NA,NA,NA
2_8_3,2,8,3,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2_8_4,2,8,4,high,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
