location_ID,plot_ID,burn_severity,x.m,y.m,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes
9_0_5,9,low,0,5,3,3,3,3,3,3,3,140,300,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,NA
9_0_6,9,low,0,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,1.4,,,,L,no live,,NA
9_0_7,9,low,0,7,3,3,3,3,3,3,300,300,300,3,3,68,FALSE,FALSE,1,NA,,,,L,no live,,NA
9_0_8,9,low,0,8,3,3,3,3,300,300,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,F,T,,L,no live,,NA
9_0_9,9,low,0,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,1.2,F,,,L,no live,,NA
9_0_10,9,low,0,10,3,3,3,228,300,300,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,F,,,L,no live,,NA
9_1_0,9,low,1,0,3,3,3,8,210,300,3,300,300,3,3,3,TRUE,TRUE,0.9,NA,,,,L,no live,,NA
9_1_1,9,low,1,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.8,NA,,,,L,no live,,NA
9_1_2,9,low,1,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,NA,F,,,L,no live,,NA
9_1_3,9,low,1,3,3,3,3,3,44,300,3,3,3,3,3,3,FALSE,FALSE,4,1.4,,,,L,no live,,NA
9_1_4,9,low,1,4,3,3,3,3,3,3,3,26,72,3,3,300,FALSE,FALSE,1.3,NA,F,,,L,no live,,NA
9_1_5,9,low,1,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.9,NA,F,,,L,no live,,NA
9_1_6,9,low,1,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,NA,,,,L,no live,,NA
9_1_7,9,low,1,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,NA,,,,L,no live,,NA
9_1_8,9,low,1,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,no live,,NA
9_1_9,9,low,1,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,1,,,,L,no live,,NA
9_1_10,9,low,1,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,F,,,L,no live,,NA
9_2_0,9,low,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,,R,no live,,rock
9_2_1,9,low,2,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.8,NA,,,,L,no live,,loose packed sticks
9_2_2,9,low,2,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,M,no live,,NA
9_2_3,9,low,2,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,1.5,,,,L,no live,,NA
9_2_4,9,low,2,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,M,no live,,NA
9_2_5,9,low,2,5,3,3,3,3,3,3,3,300,300,3,3,81,FALSE,FALSE,1.9,NA,F,,,L,no live,,NA
9_2_6,9,low,2,6,3,3,3,3,3,3,95,150,300,3,3,3,FALSE,FALSE,0,1.5,,,,WD,no live,,NA
9_2_7,9,low,2,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,NA,F,,,L,no live,,NA
9_2_8,9,low,2,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,NA,,,,L,no live,,NA
9_2_9,9,low,2,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,3,F,,,L,no live,,NA
9_2_10,9,low,2,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,NA,L,,,L,no live,,NA
9_3_0,9,low,3,0,3,3,3,3,3,3,300,300,300,300,300,300,TRUE,TRUE,0.9,NA,,,,L,no live,,NA
9_3_1,9,low,3,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,F,,,L,no live,,NA
9_3_2,9,low,3,2,3,3,3,3,3,3,3,45,300,170,250,300,TRUE,TRUE,0.3,NA,F,,,L,no live,,NA
9_3_3,9,low,3,3,3,3,3,3,3,300,3,60,300,3,3,3,FALSE,FALSE,1.3,1,,,,L,no live,,NA
9_3_4,9,low,3,4,3,3,3,3,3,3,300,300,300,300,300,300,TRUE,TRUE,0.8,NA,F,,,L,no live,,NA
9_3_5,9,low,3,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,F,,,L,no live,,NA
9_3_6,9,low,3,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,1.5,,,,L,no live,,NA
9_3_7,9,low,3,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,F,,,L,no live,,NA
9_3_8,9,low,3,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,WD,,,L,no live,,NA
9_3_9,9,low,3,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,0.6,,,,L,no live,,NA
9_3_10,9,low,3,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.8,NA,F,,,L,no live,,NA
9_4_0,9,low,4,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.2,NA,F,,,L,PSME,,NA
9_4_1,9,low,4,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.8,NA,,,,L,no live,,NA
9_4_2,9,low,4,2,3,3,3,3,3,180,42,300,300,3,24,45,FALSE,FALSE,1.5,NA,,,,L,no live,,NA
9_4_3,9,low,4,3,3,3,3,3,3,3,3,3,215,3,55,70,FALSE,FALSE,1.2,1.5,,,,L,no live,,NA
9_4_4,9,low,4,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.8,NA,F,,,L,no live,,NA
9_4_5,9,low,4,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.8,NA,,,,L,no live,,NA
9_4_6,9,low,4,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,0.3,,,,L,no live,,NA
9_4_7,9,low,4,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,G,SD,,L,no live,,NA
9_4_8,9,low,4,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,WD,no live,,NA
9_4_9,9,low,4,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,0.9,,,,L,no live,,NA
9_4_10,9,low,4,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,F,,,L,no live,,loose packed sticks
9_5_0,9,low,5,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,F,,,L,PSME,,NA
9_5_1,9,low,5,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,NA,F,,,L,no live,,NA
9_5_2,9,low,5,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,L,,,L,no live,,NA
9_5_3,9,low,5,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,0.5,F,,,L,no live,,NA
9_5_4,9,low,5,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,F,,,L,no live,,NA
9_5_5,9,low,5,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,,,,L,no live,,NA
9_5_6,9,low,5,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.8,1.4,,,,L,no live,,NA
9_5_7,9,low,5,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,NA,F,,,L,no live,,NA
9_5_8,9,low,5,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,NA,F,,,L,no live,,NA
9_5_9,9,low,5,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,1,F,,,L,no live,,NA
9_5_10,9,low,5,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,NA,F,,,L,no live,,NA
9_6_0,9,low,6,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,F,,,L,PSME,,NA
9_6_1,9,low,6,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,NA
9_6_2,9,low,6,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,,,,L,no live,,NA
9_6_3,9,low,6,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,,,,B,no live,,NA
9_6_4,9,low,6,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,F,,,L,no live,,NA
9_6_5,9,low,6,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,F,,,L,no live,,NA
9_6_6,9,low,6,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,0.9,F,,,L,no live,,NA
9_6_7,9,low,6,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,NA,F,,,L,no live,,NA
9_6_8,9,low,6,8,3,3,3,60,140,180,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,NA
9_6_9,9,low,6,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,WD,,,M,no live,,NA
9_6_10,9,low,6,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,,,,L,no live,,NA
9_7_0,9,low,7,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,NA,F,,,L,PSME,,NA
9_7_1,9,low,7,1,3,3,3,3,3,3,3,3,3,300,300,300,TRUE,TRUE,1,NA,F,,,L,no live,,NA
9_7_2,9,low,7,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,NA,,,,B,no live,,NA
9_7_3,9,low,7,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,0.5,,,,L,no live,,NA
9_7_4,9,low,7,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,,,,L,no live,,NA
9_7_5,9,low,7,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,no live,,NA
9_7_6,9,low,7,6,3,3,3,3,3,3,3,3,3,300,300,300,TRUE,TRUE,0.2,1.5,F,,,L,no live,,NA
9_7_7,9,low,7,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,F,,,L,no live,,NA
9_7_8,9,low,7,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,,,,L,no live,,NA
9_7_9,9,low,7,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,0.5,,,,L,no live,,NA
9_7_10,9,low,7,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,no live,,NA
9_8_0,9,low,8,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,NA,,,,L,PSME,,NA
9_8_1,9,low,8,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.7,NA,F,,,L,no live,,loose packed sticks
9_8_2,9,low,8,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,T,,,L,no live,,NA
9_8_3,9,low,8,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,0.6,,,,L,no live,,NA
9_8_4,9,low,8,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,NA,,,,L,no live,,NA
9_8_5,9,low,8,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,,,,L,no live,,NA
9_8_6,9,low,8,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,,,,B,no live,,NA
9_8_7,9,low,8,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,NA,,,,L,no live,,NA
9_8_8,9,low,8,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,NA,F,,,WD,no live,,NA
9_8_9,9,low,8,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,0.5,F,,,L,no live,,NA
9_8_10,9,low,8,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,,,,L,no live,,NA
9_9_0,9,low,9,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.2,NA,,,,L,no live,,NA
9_9_1,9,low,9,1,3,3,3,3,3,3,300,300,300,3,3,3,FALSE,FALSE,1.8,NA,F,,,L,no live,,NA
9_9_2,9,low,9,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,NA,F,WD,,L,no live,,NA
9_9_3,9,low,9,3,3,3,3,3,3,3,3,3,3,14,55,100,FALSE,FALSE,3.2,0.9,,,,L,no live,,NA
9_9_4,9,low,9,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,F,,,L,no live,,NA
9_9_5,9,low,9,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,NA
9_9_6,9,low,9,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,1.7,F,,,L,no live,,NA
9_9_7,9,low,9,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.4,NA,,,,L,no live,,NA
9_9_8,9,low,9,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,no live,,NA
9_9_9,9,low,9,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7.3,1.1,L,,,L,no live,,loose packed sticks
9_9_10,9,low,9,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.8,NA,,,,L,PSME,,NA
9_10_0,9,low,10,0,3,3,3,47,59,66,15,20,23,3,3,3,FALSE,FALSE,1.8,NA,,,,L,no live,,NA
9_10_1,9,low,10,1,3,3,3,3,3,3,5,5,5,18,56,124,FALSE,FALSE,0.3,NA,,,,L,no live,,NA
9_10_2,9,low,10,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,NA
9_10_3,9,low,10,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6.2,0.5,L,,,L,no live,,loose packed sticks
9_10_4,9,low,10,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,no live,,NA
9_10_5,9,low,10,5,3,55,63,36,120,300,300,300,300,45,45,45,TRUE,TRUE,0.8,NA,,,,L,no live,,NA
9_10_6,9,low,10,6,3,3,3,3,3,3,3,3,3,5,5,5,TRUE,TRUE,1.5,1.5,F,,,L,no live,,NA
9_10_7,9,low,10,7,3,3,3,3,3,3,3,3,3,5,92,120,FALSE,FALSE,0.4,NA,F,,,L,no live,,NA
9_10_8,9,low,10,8,3,3,3,3,3,3,3,3,3,91,300,300,FALSE,FALSE,0,NA,,,,WD,no live,,NA
9_10_9,9,low,10,9,3,3,3,3,3,5,5,145,168,3,17,60,FALSE,FALSE,1,2.5,F,,,L,no live,,NA
9_10_10,9,low,10,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,F,,,L,no live,,NA
10_0_0,10,unburned,0,0,300,300,300,300,300,300,300,300,300,3,26,48,FALSE,FALSE,11,NA,G,,,L,no live,,NA
10_0_1,10,unburned,0,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
10_0_2,10,unburned,0,2,300,300,300,3,40,80,240,300,300,3,3,3,FALSE,FALSE,8,NA,L,G,,WD,PIPO,,NA
10_0_3,10,unburned,0,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,3.9,,,,L,PIPO,,NA
10_0_4,10,unburned,0,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,8,NA,,,,WD,PIPO,PSME,PIPO DOMINATES
10_0_5,10,unburned,0,5,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,10,NA,,,,L,PIPO,PSME,PIPO DOMINATES/HEAVY CANOPY
10_0_6,10,unburned,0,6,300,300,300,300,300,300,300,300,300,51,84,300,FALSE,FALSE,9,3.7,,,,L,PIPO,,NA
10_0_7,10,unburned,0,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,G,,,L,PIPO,,NA
10_0_8,10,unburned,0,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PIPO,,NA
10_0_9,10,unburned,0,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,2.4,G,,,L,no live,,NA
10_0_10,10,unburned,0,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,no live,,NA
10_1_0,10,unburned,1,0,10,38,3,3,3,3,3,250,300,3,28,300,FALSE,FALSE,6,NA,,,,L,QUGA,,NA
10_1_1,10,unburned,1,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,no live,,NA
10_1_2,10,unburned,1,2,3,3,40,3,3,300,300,300,300,3,3,124,FALSE,FALSE,10,NA,T,,,L,PIPO,,NA
10_1_3,10,unburned,1,3,50,115,178,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.5,2.4,G,,,L,PIPO,,NA
10_1_4,10,unburned,1,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PIPO,,NA
10_1_5,10,unburned,1,5,3,105,200,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PIPO,,NA
10_1_6,10,unburned,1,6,3,100,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,0.8,,,,L,PIPO,,NA
10_1_7,10,unburned,1,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PIPO,,NA
10_1_8,10,unburned,1,8,3,3,10,3,3,28,3,3,3,3,3,3,FALSE,FALSE,4,NA,G,,,L,no live,,NA
10_1_9,10,unburned,1,9,3,300,300,3,3,3,3,3,3,3,260,300,FALSE,FALSE,6,2.1,,,,L,no live,,NA
10_1_10,10,unburned,1,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
10_2_0,10,unburned,2,0,3,20,224,3,3,15,30,43,300,200,300,300,FALSE,FALSE,6,NA,,,,L,QUGA,,NA
10_2_1,10,unburned,2,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,no live,,NA
10_2_2,10,unburned,2,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
10_2_3,10,unburned,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,,,,L,PIPO,,DECOMPOSED LOG
10_2_4,10,unburned,2,4,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,12,NA,,,,L,PIPO,,NA
10_2_5,10,unburned,2,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,PIPO,,NA
10_2_6,10,unburned,2,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,0.5,G,,,L,PSME,PIPO,NA
10_2_7,10,unburned,2,7,140,300,300,300,300,300,34,57,300,108,220,300,TRUE,FALSE,7,NA,,,,L,PSME,,NA
10_2_8,10,unburned,2,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
10_2_9,10,unburned,2,9,3,3,3,109,300,300,3,3,3,3,45,62,FALSE,FALSE,2,2.7,,,,L,no live,,NA
10_2_10,10,unburned,2,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,no live,,NA
10_3_0,10,unburned,3,0,83,300,300,3,3,120,3,170,300,3,3,3,FALSE,FALSE,10,NA,,,,L,QUGA,,NA
10_3_1,10,unburned,3,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA
10_3_2,10,unburned,3,2,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,8,NA,,,,G,no live,,NA
10_3_3,10,unburned,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,11,2.4,,,,L,PSME,,NA
10_3_4,10,unburned,3,4,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,11,NA,,,,L,PSME,,NA
10_3_5,10,unburned,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,WD,PSME,,DECOMPOSED LOG
10_3_6,10,unburned,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,,,,L,PSME,,DECOMPOSED LOG
10_3_7,10,unburned,3,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PSME,,NA
10_3_8,10,unburned,3,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
10_3_9,10,unburned,3,9,3,97,230,3,38,160,3,3,3,3,3,3,FALSE,FALSE,6,2.1,,,,L,no live,,NA
10_3_10,10,unburned,3,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
10_4_0,10,unburned,4,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,G,,,L,QUGA,,NA
10_4_1,10,unburned,4,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
10_4_2,10,unburned,4,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,no live,,NA
10_4_3,10,unburned,4,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,8,1.7,,,,L,PSME,,NA
10_4_4,10,unburned,4,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
10_4_5,10,unburned,4,5,300,300,300,30,300,300,300,300,300,74,300,300,TRUE,FALSE,13,NA,,,,L,PSME,,NA
10_4_6,10,unburned,4,6,130,300,300,300,300,300,3,180,300,3,200,230,TRUE,FALSE,13,0.7,,,,L,PSME,,NA
10_4_7,10,unburned,4,7,240,300,300,300,300,300,3,3,25,3,77,300,FALSE,FALSE,9,NA,,,,L,PSME,,NA
10_4_8,10,unburned,4,8,300,300,300,3,240,300,3,3,3,3,3,3,FALSE,FALSE,8,NA,G,,,L,PSME,PIPO,PSME DOMINATES
10_4_9,10,unburned,4,9,30,134,300,63,120,144,3,3,3,3,3,3,FALSE,FALSE,8,1.1,G,,,L,PIPO,,NA
10_4_10,10,unburned,4,10,49,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PIPO,,NA
10_5_0,10,unburned,5,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
10_5_1,10,unburned,5,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,no live,,NA
10_5_2,10,unburned,5,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PSME,,NA
10_5_3,10,unburned,5,3,300,300,300,3,155,212,3,3,3,3,3,3,FALSE,FALSE,10,1.9,G,L,,G,PIPO,PSME,PSME DOMINATES
10_5_4,10,unburned,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,L,PSME,,DECOMPOSED LOG
10_5_5,10,unburned,5,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
10_5_6,10,unburned,5,6,3,300,300,3,3,15,3,36,140,3,3,3,FALSE,FALSE,11,0.5,L,,,L,PSME,,NA
10_5_7,10,unburned,5,7,35,150,300,3,3,3,3,15,43,3,210,300,FALSE,FALSE,10,NA,,,,L,PSME,,NA
10_5_8,10,unburned,5,8,40,126,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PIPO,,NA
10_5_9,10,unburned,5,9,3,3,3,3,3,3,3,3,3,3,300,300,FALSE,FALSE,5,2.1,WD,,,L,PIPO,,NA
10_5_10,10,unburned,5,10,3,3,3,3,3,3,3,3,3,3,20,146,FALSE,FALSE,8,NA,,,,L,PIPO,,NA
10_6_0,10,unburned,6,0,3,5,5,10,30,40,3,3,3,3,3,3,FALSE,FALSE,2,NA,L,G,,WD,PSME,,NA
10_6_1,10,unburned,6,1,126,160,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,NA,,,,L,PSME,,NA
10_6_2,10,unburned,6,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.1,NA,,,,L,PSME,,NA
10_6_3,10,unburned,6,3,3,67,120,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,1.6,,,,L,PSME,PIPO,PSME DOMINATES
10_6_4,10,unburned,6,4,96,191,244,14,18,28,3,3,3,3,3,3,FALSE,FALSE,4.5,NA,,,,L,PSME,,2M FROM PSME
10_6_5,10,unburned,6,5,3,3,3,3,3,3,109,196,300,15,25,300,TRUE,TRUE,7.3,NA,,,,L,PSME,,1M FROM PSME
10_6_6,10,unburned,6,6,300,300,300,180,300,300,60,300,300,23,40,300,FALSE,FALSE,8.7,1,,,,L,PSME,,BASEOF PSME
10_6_7,10,unburned,6,7,300,300,300,300,300,300,300,300,300,220,280,300,TRUE,TRUE,10.1,NA,,,,L,PSME,PIPO,PSME DOMINATES/BASE  OF PSME
10_6_8,10,unburned,6,8,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,4.2,NA,,,,L,PIPO,,BASE OF PIPO
10_6_9,10,unburned,6,9,195,220,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,13,1.5,WD,,,L,PIPO,,1M FROM PIPO
10_6_10,10,unburned,6,10,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,2.6,NA,,,,L,PIPO,,UNDER PIPO
10_7_0,10,unburned,7,0,3,3,3,3,5,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,G,,,L,no live,,NA
10_7_1,10,unburned,7,1,3,3,3,3,10,3,3,3,3,3,3,3,FALSE,FALSE,2.7,NA,G,,,L,no live,,NA
10_7_2,10,unburned,7,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.6,NA,G,,,L,PSME,,NA
10_7_3,10,unburned,7,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.7,2.8,,,,L,PSME,,NA
10_7_4,10,unburned,7,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.6,NA,,,,L,PSME,,2M FROM PSME
