date,location_ID,burn_severity,plot_ID,x.m,y.m,suction.cm,time.sec,I.cm
2020-06-17,7_0_1,low,7,0,1,-1,180,4.212693802333625
2020-06-17,7_0_1,low,7,0,1,-1,191,4.401321883035131
2020-06-17,7_0_1,low,7,0,1,-1,201,4.589949963736636
2020-06-17,7_0_1,low,7,0,1,-1,212,4.778578044438142
2020-06-17,7_0_1,low,7,0,1,-1,224,4.967206125139647
2020-06-17,7_0_1,low,7,0,1,-1,235,5.155834205841153
2020-06-17,7_0_1,low,7,0,1,-1,250,5.4073383134431605
2020-06-17,7_3_3,low,7,3,3,-1,0,0
2020-06-17,7_3_3,low,7,3,3,-1,2,0.15719006725125467
2020-06-17,7_3_3,low,7,3,3,-1,7,0.471570201753764
2020-06-17,7_3_3,low,7,3,3,-1,11,0.7859503362562733
2020-06-17,7_3_3,low,7,3,3,-1,15,1.037454443858281
2020-06-17,7_3_3,low,7,3,3,-1,20,1.2889585514602881
2020-06-17,7_3_3,low,7,3,3,-1,24,1.4775866321617939
2020-06-17,7_3_3,low,7,3,3,-1,28,1.6662147128632994
2020-06-17,7_3_3,low,7,3,3,-1,32,1.854842793564805
2020-06-17,7_3_3,low,7,3,3,-1,36,2.0434708742663106
2020-06-17,7_3_3,low,7,3,3,-1,40,2.232098954967816
2020-06-17,7_3_3,low,7,3,3,-1,45,2.420727035669322
2020-06-17,7_3_3,low,7,3,3,-1,50,2.6093551163708275
2020-06-17,7_3_3,low,7,3,3,-1,55,2.860859223972835
2020-06-17,7_3_3,low,7,3,3,-1,61,3.1123633315748425
2020-06-17,7_3_3,low,7,3,3,-1,67,3.300991412276348
2020-06-17,7_3_3,low,7,3,3,-1,73,3.5524955198783554
2020-06-17,7_3_3,low,7,3,3,-1,78,3.741123600579861
2020-06-17,7_3_3,low,7,3,3,-1,83,3.9297516812813664
2020-06-17,7_3_3,low,7,3,3,-1,89,4.118379761982872
2020-06-17,7_3_3,low,7,3,3,-1,96,4.369883869584879
2020-06-17,7_3_3,low,7,3,3,-1,101,4.558511950286385
2020-06-17,7_3_3,low,7,3,3,-1,106,4.747140030987891
2020-06-17,7_3_3,low,7,3,3,-1,113,4.998644138589898
2020-06-17,7_3_3,low,7,3,3,-1,119,5.187272219291404
2020-06-17,7_3_3,low,7,3,3,-1,125,5.375900299992909
2020-06-17,7_3_3,low,7,3,3,-1,131,5.564528380694415
2020-06-17,7_3_3,low,7,3,3,-1,136,5.753156461395921
2020-06-17,7_5_5,low,7,5,5,-1,0,0
2020-06-17,7_5_5,low,7,5,5,-1,2,0.15719006725125467
2020-06-17,7_5_5,low,7,5,5,-1,7,0.471570201753764
2020-06-17,7_5_5,low,7,5,5,-1,12,0.7230743093557714
2020-06-17,7_5_5,low,7,5,5,-1,16,0.9745784169577789
2020-06-17,7_5_5,low,7,5,5,-1,20,1.1632064976592846
2020-06-17,7_5_5,low,7,5,5,-1,24,1.3518345783607901
2020-06-17,7_5_5,low,7,5,5,-1,28,1.5404626590622956
2020-06-17,7_5_5,low,7,5,5,-1,33,1.7290907397638013
2020-06-17,7_5_5,low,7,5,5,-1,38,1.9177188204653068
2020-06-17,7_5_5,low,7,5,5,-1,42,2.1063469011668126
2020-06-17,7_5_5,low,7,5,5,-1,47,2.35785100876882
2020-06-17,7_5_5,low,7,5,5,-1,51,2.5464790894703255
2020-06-17,7_5_5,low,7,5,5,-1,56,2.735107170171831
2020-06-17,7_5_5,low,7,5,5,-1,62,2.9866112777738385
2020-06-17,7_5_5,low,7,5,5,-1,68,3.1752393584753444
2020-06-17,7_5_5,low,7,5,5,-1,73,3.36386743917685
2020-06-17,7_5_5,low,7,5,5,-1,79,3.6153715467788574
2020-06-17,7_5_5,low,7,5,5,-1,84,3.803999627480363
2020-06-17,7_5_5,low,7,5,5,-1,90,4.05550373508237
2020-06-17,7_5_5,low,7,5,5,-1,97,4.307007842684378
2020-06-17,7_5_5,low,7,5,5,-1,105,4.558511950286385
2020-06-17,7_5_5,low,7,5,5,-1,112,4.810016057888393
2020-06-17,7_5_5,low,7,5,5,-1,118,5.0615201654904
2020-06-17,7_5_5,low,7,5,5,-1,126,5.313024273092408
2020-06-17,7_5_5,low,7,5,5,-1,133,5.564528380694415
2020-06-17,7_2_8,low,7,2,8,-1,0,0
2020-06-17,7_2_8,low,7,2,8,-1,2,0.12575205380100374
2020-06-17,7_2_8,low,7,2,8,-1,6,0.4401321883035131
2020-06-17,7_2_8,low,7,2,8,-1,10,0.6916362959055206
2020-06-17,7_2_8,low,7,2,8,-1,14,0.8802643766070262
2020-06-17,7_2_8,low,7,2,8,-1,19,1.0688924573085317
2020-06-17,7_2_8,low,7,2,8,-1,25,1.2575205380100374
2020-06-17,7_2_8,low,7,2,8,-1,31,1.4461486187115429
2020-06-17,7_2_8,low,7,2,8,-1,37,1.6347766994130486
2020-06-17,7_2_8,low,7,2,8,-1,45,1.823404780114554
2020-06-17,7_2_8,low,7,2,8,-1,53,2.01203286081606
2020-06-17,7_2_8,low,7,2,8,-1,61,2.2006609415175653
2020-06-17,7_2_8,low,7,2,8,-1,70,2.389289022219071
2020-06-17,7_2_8,low,7,2,8,-1,78,2.5779171029205763
2020-06-17,7_2_8,low,7,2,8,-1,88,2.7665451836220822
2020-06-17,7_2_8,low,7,2,8,-1,97,2.9551732643235877
2020-06-17,7_2_8,low,7,2,8,-1,107,3.1438013450250932
2020-06-17,7_2_8,low,7,2,8,-1,118,3.3324294257265987
2020-06-17,7_2_8,low,7,2,8,-1,127,3.5210575064281047
2020-06-17,7_2_8,low,7,2,8,-1,139,3.70968558712961
2020-06-17,7_2_8,low,7,2,8,-1,150,3.8983136678311157
2020-06-17,7_2_8,low,7,2,8,-1,160,4.086941748532621
2020-06-17,7_2_8,low,7,2,8,-1,171,4.275569829234127
2020-06-17,7_2_8,low,7,2,8,-1,183,4.464197909935632
2020-06-17,7_2_8,low,7,2,8,-1,195,4.6528259906371385
2020-06-17,7_2_8,low,7,2,8,-1,208,4.841454071338644
2020-06-17,7_2_8,low,7,2,8,-1,220,5.0300821520401495
2020-06-17,7_2_8,low,7,2,8,-1,232,5.218710232741655
2020-06-17,7_2_8,low,7,2,8,-1,246,5.4073383134431605
2020-06-17,7_2_8,low,7,2,8,-1,258,5.595966394144666
2020-06-17,7_2_8,low,7,2,8,-1,271,5.7845944748461715
2020-06-17,7_0_10,low,7,0,10,-1,0,0
2020-06-17,7_0_10,low,7,0,10,-1,3,0.12575205380100374
2020-06-17,7_0_10,low,7,0,10,-1,6,0.4401321883035131
2020-06-17,7_0_10,low,7,0,10,-1,10,0.6287602690050187
2020-06-17,7_0_10,low,7,0,10,-1,14,0.8173883497065243
2020-06-17,7_0_10,low,7,0,10,-1,18,1.00601643040803
2020-06-17,7_0_10,low,7,0,10,-1,22,1.1946445111095354
2020-06-17,7_0_10,low,7,0,10,-1,28,1.3832725918110411
2020-06-17,7_0_10,low,7,0,10,-1,33,1.5719006725125466
2020-06-17,7_0_10,low,7,0,10,-1,38,1.7605287532140523
2020-06-17,7_0_10,low,7,0,10,-1,44,1.9491568339155578
2020-06-17,7_0_10,low,7,0,10,-1,51,2.1377849146170633
2020-06-17,7_0_10,low,7,0,10,-1,57,2.3264129953185693
2020-06-17,7_0_10,low,7,0,10,-1,64,2.5150410760200748
2020-06-17,7_0_10,low,7,0,10,-1,72,2.7036691567215803
2020-06-17,7_0_10,low,7,0,10,-1,78,2.8922972374230858
2020-06-17,7_0_10,low,7,0,10,-1,86,3.0809253181245913
2020-06-17,7_0_10,low,7,0,10,-1,94,3.269553398826097
2020-06-17,7_0_10,low,7,0,10,-1,101,3.4581814795276027
2020-06-17,7_0_10,low,7,0,10,-1,108,3.646809560229108
2020-06-17,7_0_10,low,7,0,10,-1,116,3.8354376409306137
2020-06-17,7_0_10,low,7,0,10,-1,124,4.02406572163212
2020-06-17,7_0_10,low,7,0,10,-1,132,4.212693802333625
2020-06-17,7_0_10,low,7,0,10,-1,141,4.401321883035131
2020-06-17,7_0_10,low,7,0,10,-1,149,4.589949963736636
2020-06-17,7_0_10,low,7,0,10,-1,158,4.778578044438142
2020-06-17,7_0_10,low,7,0,10,-1,167,4.967206125139647
2020-06-17,7_0_10,low,7,0,10,-1,175,5.155834205841153
2020-06-17,7_0_10,low,7,0,10,-1,184,5.344462286542659
2020-06-17,7_0_10,low,7,0,10,-1,193,5.5330903672441645
2020-06-22,8_10_0,low,8,10,0,-1,0,0
2020-06-22,8_10_0,low,8,10,0,-1,2,0.12575205380100374
2020-06-22,8_10_0,low,8,10,0,-1,6,0.3772561614030112
2020-06-22,8_10_0,low,8,10,0,-1,10,0.5658842421045168
2020-06-22,8_10_0,low,8,10,0,-1,16,0.7545123228060224
2020-06-22,8_10_0,low,8,10,0,-1,25,0.943140403507528
2020-06-22,8_10_0,low,8,10,0,-1,31,1.0688924573085317
2020-06-22,8_10_0,low,8,10,0,-1,39,1.1946445111095354
2020-06-22,8_10_0,low,8,10,0,-1,46,1.3203965649105391
2020-06-22,8_10_0,low,8,10,0,-1,54,1.4461486187115429
2020-06-22,8_10_0,low,8,10,0,-1,63,1.5719006725125466
2020-06-22,8_10_0,low,8,10,0,-1,77,1.7605287532140523
2020-06-22,8_10_0,low,8,10,0,-1,91,1.9491568339155578
2020-06-22,8_10_0,low,8,10,0,-1,107,2.1377849146170633
2020-06-22,8_10_0,low,8,10,0,-1,124,2.3264129953185693
2020-06-22,8_10_0,low,8,10,0,-1,141,2.5150410760200748
2020-06-22,8_10_0,low,8,10,0,-1,159,2.7036691567215803
2020-06-22,8_10_0,low,8,10,0,-1,176,2.8922972374230858
2020-06-22,8_10_0,low,8,10,0,-1,195,3.0809253181245913
2020-06-22,8_10_0,low,8,10,0,-1,215,3.269553398826097
2020-06-22,8_10_0,low,8,10,0,-1,235,3.4581814795276027
2020-06-22,8_10_0,low,8,10,0,-1,256,3.646809560229108
2020-06-22,8_10_0,low,8,10,0,-1,275,3.8354376409306137
2020-06-22,8_10_0,low,8,10,0,-1,299,4.02406572163212
2020-06-22,8_10_0,low,8,10,0,-1,320,4.212693802333625
2020-06-22,8_10_0,low,8,10,0,-1,343,4.401321883035131
2020-06-22,8_10_0,low,8,10,0,-1,367,4.589949963736636
2020-06-22,8_10_0,low,8,10,0,-1,390,4.778578044438142
2020-06-22,8_10_0,low,8,10,0,-1,414,4.967206125139647
2020-06-22,8_10_0,low,8,10,0,-1,438,5.155834205841153
2020-06-22,8_10_0,low,8,10,0,-1,464,5.344462286542659
2020-06-22,8_10_0,low,8,10,0,-1,486,5.5330903672441645
2020-06-22,8_10_0,low,8,10,0,-1,509,5.72171844794567
2020-06-22,8_5_0,low,8,5,0,-1,0,0
2020-06-22,8_5_0,low,8,5,0,-1,3,0.12575205380100374
2020-06-22,8_5_0,low,8,5,0,-1,7,0.31438013450250935
2020-06-22,8_5_0,low,8,5,0,-1,13,0.503008215204015
2020-06-22,8_5_0,low,8,5,0,-1,18,0.6916362959055206
2020-06-22,8_5_0,low,8,5,0,-1,24,0.8802643766070262
2020-06-22,8_5_0,low,8,5,0,-1,32,1.0688924573085317
2020-06-22,8_5_0,low,8,5,0,-1,40,1.2575205380100374
2020-06-22,8_5_0,low,8,5,0,-1,49,1.3832725918110411
2020-06-22,8_5_0,low,8,5,0,-1,60,1.6347766994130486
2020-06-22,8_5_0,low,8,5,0,-1,70,1.823404780114554
2020-06-22,8_5_0,low,8,5,0,-1,81,2.01203286081606
2020-06-22,8_5_0,low,8,5,0,-1,93,2.2006609415175653
2020-06-22,8_5_0,low,8,5,0,-1,106,2.389289022219071
2020-06-22,8_5_0,low,8,5,0,-1,118,2.5779171029205763
2020-06-22,8_5_0,low,8,5,0,-1,131,2.7665451836220822
2020-06-22,8_5_0,low,8,5,0,-1,146,2.9551732643235877
2020-06-22,8_5_0,low,8,5,0,-1,160,3.1438013450250932
2020-06-22,8_5_0,low,8,5,0,-1,174,3.3324294257265987
2020-06-22,8_5_0,low,8,5,0,-1,190,3.5210575064281047
2020-06-22,8_5_0,low,8,5,0,-1,206,3.70968558712961
2020-06-22,8_5_0,low,8,5,0,-1,221,3.8983136678311157
2020-06-22,8_5_0,low,8,5,0,-1,238,4.086941748532621
2020-06-22,8_5_0,low,8,5,0,-1,254,4.275569829234127
2020-06-22,8_5_0,low,8,5,0,-1,271,4.464197909935632
2020-06-22,8_5_0,low,8,5,0,-1,288,4.6528259906371385
2020-06-22,8_5_0,low,8,5,0,-1,305,4.841454071338644
2020-06-22,8_5_0,low,8,5,0,-1,322,5.0300821520401495
2020-06-22,8_5_0,low,8,5,0,-1,339,5.218710232741655
2020-06-22,8_5_0,low,8,5,0,-1,357,5.4073383134431605
2020-06-22,8_5_0,low,8,5,0,-1,369,5.5330903672441645
2020-06-22,8_3_1,low,8,3,1,-1,0,0
2020-06-22,8_3_1,low,8,3,1,-1,9,0.06287602690050187
2020-06-22,8_3_1,low,8,3,1,-1,19,0.12575205380100374
2020-06-22,8_3_1,low,8,3,1,-1,28,0.1886280807015056
2020-06-22,8_3_1,low,8,3,1,-1,36,0.2515041076020075
2020-06-22,8_3_1,low,8,3,1,-1,43,0.31438013450250935
2020-06-22,8_3_1,low,8,3,1,-1,50,0.3772561614030112
2020-06-22,8_3_1,low,8,3,1,-1,57,0.4401321883035131
2020-06-22,8_3_1,low,8,3,1,-1,63,0.503008215204015
2020-06-22,8_3_1,low,8,3,1,-1,74,0.6287602690050187
2020-06-22,8_3_1,low,8,3,1,-1,88,0.7545123228060224
2020-06-22,8_3_1,low,8,3,1,-1,102,0.8802643766070262
2020-06-22,8_3_1,low,8,3,1,-1,114,1.00601643040803
2020-06-22,8_3_1,low,8,3,1,-1,124,1.1317684842090336
2020-06-22,8_3_1,low,8,3,1,-1,136,1.2575205380100374
2020-06-22,8_3_1,low,8,3,1,-1,148,1.3832725918110411
2020-06-22,8_3_1,low,8,3,1,-1,159,1.5090246456120449
2020-06-22,8_3_1,low,8,3,1,-1,171,1.6347766994130486
2020-06-22,8_3_1,low,8,3,1,-1,184,1.7605287532140523
2020-06-22,8_3_1,low,8,3,1,-1,197,1.886280807015056
2020-06-22,8_3_1,low,8,3,1,-1,208,2.01203286081606
2020-06-22,8_3_1,low,8,3,1,-1,219,2.1377849146170633
2020-06-22,8_3_1,low,8,3,1,-1,231,2.2635369684180673
2020-06-22,8_3_1,low,8,3,1,-1,243,2.389289022219071
2020-06-22,8_3_1,low,8,3,1,-1,257,2.5150410760200748
2020-06-22,8_3_1,low,8,3,1,-1,268,2.6407931298210783
2020-06-22,8_3_1,low,8,3,1,-1,280,2.7665451836220822
2020-06-22,8_3_1,low,8,3,1,-1,293,2.8922972374230858
2020-06-22,8_3_1,low,8,3,1,-1,305,3.0180492912240897
2020-06-22,8_3_1,low,8,3,1,-1,317,3.1438013450250932
2020-06-22,8_3_1,low,8,3,1,-1,329,3.269553398826097
2020-06-22,8_3_1,low,8,3,1,-1,342,3.3953054526271007
2020-06-22,8_3_1,low,8,3,1,-1,354,3.5210575064281047
2020-06-22,8_3_1,low,8,3,1,-1,368,3.646809560229108
2020-06-22,8_10_10,low,8,10,10,-1,0,0
2020-06-22,8_10_10,low,8,10,10,-1,2,0.12575205380100374
2020-06-22,8_10_10,low,8,10,10,-1,6,0.3772561614030112
2020-06-22,8_10_10,low,8,10,10,-1,10,0.6287602690050187
2020-06-22,8_10_10,low,8,10,10,-1,14,0.8173883497065243
2020-06-22,8_10_10,low,8,10,10,-1,18,1.00601643040803
2020-06-22,8_10_10,low,8,10,10,-1,25,1.1946445111095354
2020-06-22,8_10_10,low,8,10,10,-1,29,1.3832725918110411
2020-06-22,8_10_10,low,8,10,10,-1,36,1.6347766994130486
2020-06-22,8_10_10,low,8,10,10,-1,42,1.823404780114554
2020-06-22,8_10_10,low,8,10,10,-1,49,2.01203286081606
2020-06-22,8_10_10,low,8,10,10,-1,57,2.2006609415175653
2020-06-22,8_10_10,low,8,10,10,-1,66,2.452165049119573
2020-06-22,8_10_10,low,8,10,10,-1,73,2.5779171029205763
2020-06-22,8_10_10,low,8,10,10,-1,82,2.7665451836220822
2020-06-22,8_10_10,low,8,10,10,-1,91,2.9551732643235877
2020-06-22,8_10_10,low,8,10,10,-1,103,3.206677371925595
2020-06-22,8_10_10,low,8,10,10,-1,112,3.3953054526271007
2020-06-22,8_10_10,low,8,10,10,-1,122,3.583933533328606
2020-06-22,8_10_10,low,8,10,10,-1,132,3.772561614030112
2020-06-22,8_10_10,low,8,10,10,-1,142,3.9611896947316176
2020-06-22,8_10_10,low,8,10,10,-1,153,4.149817775433124
2020-06-22,8_10_10,low,8,10,10,-1,164,4.338445856134629
2020-06-22,8_10_10,low,8,10,10,-1,174,4.527073936836135
2020-06-22,8_10_10,low,8,10,10,-1,185,4.71570201753764
2020-06-22,8_10_10,low,8,10,10,-1,195,4.904330098239146
2020-06-22,8_10_10,low,8,10,10,-1,207,5.092958178940651
2020-06-22,8_10_10,low,8,10,10,-1,218,5.2815862596421566
2020-06-22,8_10_10,low,8,10,10,-1,230,5.470214340343662
2020-06-22,8_10_10,low,8,10,10,-1,243,5.72171844794567
2020-06-22,8_8_8,low,8,8,8,-1,0,0
2020-06-22,8_8_8,low,8,8,8,-1,2,0.1886280807015056
2020-06-22,8_8_8,low,8,8,8,-1,5,0.503008215204015
2020-06-22,8_8_8,low,8,8,8,-1,8,0.8173883497065243
2020-06-22,8_8_8,low,8,8,8,-1,11,1.1317684842090336
2020-06-22,8_8_8,low,8,8,8,-1,16,1.4461486187115429
2020-06-22,8_8_8,low,8,8,8,-1,19,1.7605287532140523
2020-06-22,8_8_8,low,8,8,8,-1,24,2.074908887716562
2020-06-22,8_8_8,low,8,8,8,-1,28,2.389289022219071
2020-06-22,8_8_8,low,8,8,8,-1,33,2.7036691567215803
2020-06-22,8_8_8,low,8,8,8,-1,39,3.0180492912240897
2020-06-22,8_8_8,low,8,8,8,-1,43,3.3324294257265987
2020-06-22,8_8_8,low,8,8,8,-1,49,3.646809560229108
2020-06-22,8_8_8,low,8,8,8,-1,54,3.9611896947316176
2020-06-22,8_8_8,low,8,8,8,-1,59,4.275569829234127
2020-06-22,8_8_8,low,8,8,8,-1,65,4.589949963736636
2020-06-22,8_8_8,low,8,8,8,-1,71,4.904330098239146
2020-06-22,8_8_8,low,8,8,8,-1,77,5.218710232741655
2020-06-22,8_8_8,low,8,8,8,-1,83,5.5330903672441645
2020-06-22,8_8_2,low,8,8,2,-1,0,0
2020-06-22,8_8_2,low,8,8,2,-1,2,0.1886280807015056
2020-06-22,8_8_2,low,8,8,2,-1,6,0.503008215204015
2020-06-22,8_8_2,low,8,8,2,-1,11,0.7545123228060224
2020-06-22,8_8_2,low,8,8,2,-1,15,0.943140403507528
2020-06-22,8_8_2,low,8,8,2,-1,20,1.1317684842090336
2020-06-22,8_8_2,low,8,8,2,-1,24,1.3203965649105391
2020-06-22,8_8_2,low,8,8,2,-1,29,1.5090246456120449
2020-06-22,8_8_2,low,8,8,2,-1,34,1.6976527263135504
2020-06-22,8_8_2,low,8,8,2,-1,39,1.886280807015056
2020-06-22,8_8_2,low,8,8,2,-1,44,2.074908887716562
2020-06-22,8_8_2,low,8,8,2,-1,51,2.2635369684180673
2020-06-22,8_8_2,low,8,8,2,-1,56,2.452165049119573
2020-06-22,8_8_2,low,8,8,2,-1,62,2.6407931298210783
2020-06-22,8_8_2,low,8,8,2,-1,68,2.8294212105225838
2020-06-22,8_8_2,low,8,8,2,-1,75,3.0180492912240897
2020-06-22,8_8_2,low,8,8,2,-1,81,3.206677371925595
2020-06-22,8_8_2,low,8,8,2,-1,87,3.3953054526271007
2020-06-22,8_8_2,low,8,8,2,-1,94,3.583933533328606
2020-06-22,8_8_2,low,8,8,2,-1,101,3.772561614030112
2020-06-22,8_8_2,low,8,8,2,-1,107,3.9611896947316176
2020-06-22,8_8_2,low,8,8,2,-1,115,4.149817775433124
2020-06-22,8_8_2,low,8,8,2,-1,122,4.338445856134629
2020-06-22,8_8_2,low,8,8,2,-1,128,4.527073936836135
2020-06-22,8_8_2,low,8,8,2,-1,136,4.71570201753764
2020-06-22,8_8_2,low,8,8,2,-1,142,4.904330098239146
2020-06-22,8_8_2,low,8,8,2,-1,150,5.092958178940651
2020-06-22,8_8_2,low,8,8,2,-1,157,5.2815862596421566
2020-06-22,8_8_2,low,8,8,2,-1,166,5.5330903672441645
2020-06-22,8_0_10,low,8,0,10,-1,0,0
2020-06-22,8_0_10,low,8,0,10,-1,2,0.1886280807015056
2020-06-22,8_0_10,low,8,0,10,-1,7,0.8173883497065243
2020-06-22,8_0_10,low,8,0,10,-1,10,1.1317684842090336
2020-06-22,8_0_10,low,8,0,10,-1,14,1.5090246456120449
2020-06-22,8_0_10,low,8,0,10,-1,18,1.823404780114554
2020-06-22,8_0_10,low,8,0,10,-1,22,2.1377849146170633
2020-06-22,8_0_10,low,8,0,10,-1,26,2.452165049119573
2020-06-22,8_0_10,low,8,0,10,-1,31,2.7665451836220822
2020-06-22,8_0_10,low,8,0,10,-1,36,3.0809253181245913
2020-06-22,8_0_10,low,8,0,10,-1,40,3.3953054526271007
2020-06-22,8_0_10,low,8,0,10,-1,45,3.70968558712961
2020-06-22,8_0_10,low,8,0,10,-1,51,4.02406572163212
2020-06-22,8_0_10,low,8,0,10,-1,57,4.338445856134629
2020-06-22,8_0_10,low,8,0,10,-1,62,4.6528259906371385
2020-06-22,8_0_10,low,8,0,10,-1,67,4.967206125139647
2020-06-22,8_0_10,low,8,0,10,-1,74,5.2815862596421566
2020-06-22,8_0_10,low,8,0,10,-1,79,5.595966394144666
2020-06-22,8_0_5,low,8,0,5,-1,0,0
2020-06-22,8_0_5,low,8,0,5,-1,2,0.12575205380100374
2020-06-22,8_0_5,low,8,0,5,-1,7,0.4401321883035131
2020-06-22,8_0_5,low,8,0,5,-1,11,0.6916362959055206
2020-06-22,8_0_5,low,8,0,5,-1,16,0.943140403507528
2020-06-22,8_0_5,low,8,0,5,-1,20,1.1317684842090336
2020-06-22,8_0_5,low,8,0,5,-1,25,1.3203965649105391
2020-06-22,8_0_5,low,8,0,5,-1,29,1.5090246456120449
2020-06-22,8_0_5,low,8,0,5,-1,34,1.6976527263135504
2020-06-22,8_0_5,low,8,0,5,-1,39,1.886280807015056
2020-06-22,8_0_5,low,8,0,5,-1,45,2.074908887716562
2020-06-22,8_0_5,low,8,0,5,-1,49,2.2635369684180673
2020-06-22,8_0_5,low,8,0,5,-1,55,2.452165049119573
2020-06-22,8_0_5,low,8,0,5,-1,60,2.6407931298210783
2020-06-22,8_0_5,low,8,0,5,-1,66,2.8294212105225838
2020-06-22,8_0_5,low,8,0,5,-1,71,3.0180492912240897
2020-06-22,8_0_5,low,8,0,5,-1,77,3.206677371925595
2020-06-22,8_0_5,low,8,0,5,-1,83,3.3953054526271007
2020-06-22,8_0_5,low,8,0,5,-1,90,3.583933533328606
2020-06-22,8_0_5,low,8,0,5,-1,96,3.772561614030112
2020-06-22,8_0_5,low,8,0,5,-1,102,3.9611896947316176
2020-06-22,8_0_5,low,8,0,5,-1,108,4.149817775433124
2020-06-22,8_0_5,low,8,0,5,-1,114,4.338445856134629
2020-06-22,8_0_5,low,8,0,5,-1,120,4.527073936836135
2020-06-22,8_0_5,low,8,0,5,-1,126,4.71570201753764
2020-06-22,8_0_5,low,8,0,5,-1,133,4.904330098239146
2020-06-22,8_0_5,low,8,0,5,-1,139,5.092958178940651
2020-06-22,8_0_5,low,8,0,5,-1,146,5.2815862596421566
2020-06-22,8_0_3,low,8,0,3,-1,0,0
2020-06-22,8_0_3,low,8,0,3,-1,3,0.12575205380100374
2020-06-22,8_0_3,low,8,0,3,-1,7,0.4401321883035131
2020-06-22,8_0_3,low,8,0,3,-1,11,0.8173883497065243
2020-06-22,8_0_3,low,8,0,3,-1,16,1.1317684842090336
2020-06-22,8_0_3,low,8,0,3,-1,20,1.4461486187115429
2020-06-22,8_0_3,low,8,0,3,-1,25,1.7605287532140523
2020-06-22,8_0_3,low,8,0,3,-1,30,2.074908887716562
2020-06-22,8_0_3,low,8,0,3,-1,35,2.389289022219071
2020-06-22,8_0_3,low,8,0,3,-1,41,2.7036691567215803
2020-06-22,8_0_3,low,8,0,3,-1,46,3.0180492912240897
2020-06-22,8_0_3,low,8,0,3,-1,52,3.3324294257265987
2020-06-22,8_0_3,low,8,0,3,-1,57,3.646809560229108
2020-06-22,8_0_3,low,8,0,3,-1,63,3.9611896947316176
2020-06-22,8_0_3,low,8,0,3,-1,68,4.275569829234127
2020-06-22,8_0_3,low,8,0,3,-1,74,4.589949963736636
2020-06-22,8_0_3,low,8,0,3,-1,81,4.904330098239146
2020-06-22,8_0_3,low,8,0,3,-1,87,5.218710232741655
2020-06-22,8_0_3,low,8,0,3,-1,94,5.595966394144666
2020-06-22,8_3_3,low,8,3,3,-1,0,0
2020-06-22,8_3_3,low,8,3,3,-1,2,0.15719006725125467
2020-06-22,8_3_3,low,8,3,3,-1,6,0.471570201753764
2020-06-22,8_3_3,low,8,3,3,-1,10,0.7230743093557714
2020-06-22,8_3_3,low,8,3,3,-1,14,0.911702390057277
2020-06-22,8_3_3,low,8,3,3,-1,18,1.1003304707587827
2020-06-22,8_3_3,low,8,3,3,-1,22,1.2889585514602881
2020-06-22,8_3_3,low,8,3,3,-1,27,1.4775866321617939
2020-06-22,8_3_3,low,8,3,3,-1,31,1.6662147128632994
2020-06-22,8_3_3,low,8,3,3,-1,36,1.854842793564805
2020-06-22,8_3_3,low,8,3,3,-1,41,2.0434708742663106
2020-06-22,8_3_3,low,8,3,3,-1,46,2.232098954967816
2020-06-22,8_3_3,low,8,3,3,-1,52,2.420727035669322
2020-06-22,8_3_3,low,8,3,3,-1,57,2.6093551163708275
2020-06-22,8_3_3,low,8,3,3,-1,63,2.797983197072333
2020-06-22,8_3_3,low,8,3,3,-1,69,2.9866112777738385
2020-06-22,8_3_3,low,8,3,3,-1,75,3.1752393584753444
2020-06-22,8_3_3,low,8,3,3,-1,81,3.36386743917685
2020-06-22,8_3_3,low,8,3,3,-1,86,3.5524955198783554
2020-06-22,8_3_3,low,8,3,3,-1,93,3.741123600579861
2020-06-22,8_3_3,low,8,3,3,-1,99,3.9297516812813664
2020-06-22,8_3_3,low,8,3,3,-1,106,4.118379761982872
2020-06-22,8_3_3,low,8,3,3,-1,111,4.307007842684378
2020-06-22,8_3_3,low,8,3,3,-1,118,4.495635923385883
2020-06-22,8_3_3,low,8,3,3,-1,124,4.684264004087389
2020-06-22,8_3_3,low,8,3,3,-1,130,4.872892084788894
2020-06-22,8_3_3,low,8,3,3,-1,137,5.0615201654904
2020-06-22,8_3_3,low,8,3,3,-1,143,5.250148246191906
2020-06-22,8_3_3,low,8,3,3,-1,150,5.438776326893412
2020-06-22,8_5_5,low,8,5,5,-1,0,0
2020-06-22,8_5_5,low,8,5,5,-1,2,0.12575205380100374
2020-06-22,8_5_5,low,8,5,5,-1,6,0.503008215204015
2020-06-22,8_5_5,low,8,5,5,-1,9,0.8173883497065243
2020-06-22,8_5_5,low,8,5,5,-1,12,1.1317684842090336
2020-06-22,8_5_5,low,8,5,5,-1,17,1.5090246456120449
2020-06-22,8_5_5,low,8,5,5,-1,20,1.823404780114554
2020-06-22,8_5_5,low,8,5,5,-1,24,2.1377849146170633
2020-06-22,8_5_5,low,8,5,5,-1,28,2.452165049119573
2020-06-22,8_5_5,low,8,5,5,-1,32,2.7665451836220822
2020-06-22,8_5_5,low,8,5,5,-1,36,3.0809253181245913
2020-06-22,8_5_5,low,8,5,5,-1,40,3.3953054526271007
2020-06-22,8_5_5,low,8,5,5,-1,44,3.70968558712961
2020-06-22,8_5_5,low,8,5,5,-1,48,4.02406572163212
